rating,avg_score
R - 17+ (violence & profanity),7.66
R - 17+ (violence & profanity),8.1
R - 17+ (violence & profanity),7.58
R - 17+ (violence & profanity),7.29
R - 17+ (violence & profanity),5.58
R - 17+ (violence & profanity),7.28
R - 17+ (violence & profanity),7.54
R - 17+ (violence & profanity),6.82
R - 17+ (violence & profanity),6.94
R - 17+ (violence & profanity),8.08
R - 17+ (violence & profanity),3.69
R - 17+ (violence & profanity),7.9
R - 17+ (violence & profanity),6.81
R - 17+ (violence & profanity),7.07
R - 17+ (violence & profanity),6.4
R - 17+ (violence & profanity),7.36
R - 17+ (violence & profanity),6.11
R - 17+ (violence & profanity),6.49
R - 17+ (violence & profanity),7.94
R - 17+ (violence & profanity),5.95
R - 17+ (violence & profanity),6.57
R - 17+ (violence & profanity),6.57
R - 17+ (violence & profanity),7.61
R - 17+ (violence & profanity),5.83
R - 17+ (violence & profanity),8.62
R - 17+ (violence & profanity),6.2
R - 17+ (violence & profanity),7.74
R - 17+ (violence & profanity),6.92
R - 17+ (violence & profanity),7.21
R - 17+ (violence & profanity),6.18
R - 17+ (violence & profanity),6.01
R - 17+ (violence & profanity),5.49
R - 17+ (violence & profanity),7.56
R - 17+ (violence & profanity),5.95
R - 17+ (violence & profanity),6.53
R - 17+ (violence & profanity),6.39
R - 17+ (violence & profanity),6.34
R - 17+ (violence & profanity),7.62
R - 17+ (violence & profanity),6.55
R - 17+ (violence & profanity),8.35
R - 17+ (violence & profanity),7.25
R - 17+ (violence & profanity),5.63
R - 17+ (violence & profanity),6.73
R - 17+ (violence & profanity),6.97
R - 17+ (violence & profanity),6.57
R - 17+ (violence & profanity),7.18
R - 17+ (violence & profanity),7.18
R - 17+ (violence & profanity),7.61
R - 17+ (violence & profanity),6.09
R - 17+ (violence & profanity),5.86
R - 17+ (violence & profanity),-1.0
R - 17+ (violence & profanity),-1.0
R - 17+ (violence & profanity),-1.0
R - 17+ (violence & profanity),-1.0
R - 17+ (violence & profanity),7.91
R - 17+ (violence & profanity),-1.0
R - 17+ (violence & profanity),8.21
R - 17+ (violence & profanity),8.24
R - 17+ (violence & profanity),-1.0
R - 17+ (violence & profanity),-1.0
R - 17+ (violence & profanity),6.86
R - 17+ (violence & profanity),6.6
R - 17+ (violence & profanity),6.07
R - 17+ (violence & profanity),7.53
R - 17+ (violence & profanity),6.63
R - 17+ (violence & profanity),-1.0
R - 17+ (violence & profanity),7.09
R - 17+ (violence & profanity),6.73
R - 17+ (violence & profanity),-1.0
R - 17+ (violence & profanity),6.31
R - 17+ (violence & profanity),8.7
R - 17+ (violence & profanity),-1.0
R - 17+ (violence & profanity),-1.0
R - 17+ (violence & profanity),-1.0
R - 17+ (violence & profanity),7.66
R - 17+ (violence & profanity),7.37
R - 17+ (violence & profanity),8.0
R - 17+ (violence & profanity),8.28
R - 17+ (violence & profanity),6.88
R - 17+ (violence & profanity),-1.0
R - 17+ (violence & profanity),6.56
R - 17+ (violence & profanity),8.2
R - 17+ (violence & profanity),6.32
R - 17+ (violence & profanity),7.48
R - 17+ (violence & profanity),6.44
R - 17+ (violence & profanity),7.35
R - 17+ (violence & profanity),7.81
R - 17+ (violence & profanity),4.82
R - 17+ (violence & profanity),-1.0
R - 17+ (violence & profanity),8.06
R - 17+ (violence & profanity),7.21
R - 17+ (violence & profanity),7.32
R - 17+ (violence & profanity),6.3
R - 17+ (violence & profanity),6.22
R - 17+ (violence & profanity),6.43
R - 17+ (violence & profanity),6.37
R - 17+ (violence & profanity),7.92
R - 17+ (violence & profanity),6.51
R - 17+ (violence & profanity),5.95
R - 17+ (violence & profanity),-1.0
R - 17+ (violence & profanity),6.98
R - 17+ (violence & profanity),6.74
R - 17+ (violence & profanity),7.07
R - 17+ (violence & profanity),7.15
R - 17+ (violence & profanity),8.43
R - 17+ (violence & profanity),7.2
R - 17+ (violence & profanity),6.54
R - 17+ (violence & profanity),7.83
R - 17+ (violence & profanity),7.03
R - 17+ (violence & profanity),7.88
R - 17+ (violence & profanity),6.49
R - 17+ (violence & profanity),7.53
R - 17+ (violence & profanity),8.15
R - 17+ (violence & profanity),7.13
R - 17+ (violence & profanity),7.81
R - 17+ (violence & profanity),5.73
R - 17+ (violence & profanity),7.37
R - 17+ (violence & profanity),7.38
R - 17+ (violence & profanity),8.88
R - 17+ (violence & profanity),7.6
R - 17+ (violence & profanity),5.87
R - 17+ (violence & profanity),7.92
R - 17+ (violence & profanity),6.22
R - 17+ (violence & profanity),7.65
R - 17+ (violence & profanity),6.08
R - 17+ (violence & profanity),-1.0
R - 17+ (violence & profanity),6.25
R - 17+ (violence & profanity),5.78
R - 17+ (violence & profanity),5.74
R - 17+ (violence & profanity),6.75
R - 17+ (violence & profanity),7.94
R - 17+ (violence & profanity),6.45
R - 17+ (violence & profanity),7.76
R - 17+ (violence & profanity),6.65
R - 17+ (violence & profanity),7.18
R - 17+ (violence & profanity),5.66
R - 17+ (violence & profanity),7.67
R - 17+ (violence & profanity),5.62
R - 17+ (violence & profanity),7.91
R - 17+ (violence & profanity),5.74
R - 17+ (violence & profanity),6.36
R - 17+ (violence & profanity),7.25
R - 17+ (violence & profanity),7.2
R - 17+ (violence & profanity),7.49
R - 17+ (violence & profanity),7.04
R - 17+ (violence & profanity),6.05
R - 17+ (violence & profanity),6.82
R - 17+ (violence & profanity),7.85
R - 17+ (violence & profanity),-1.0
R - 17+ (violence & profanity),7.79
R - 17+ (violence & profanity),6.54
R - 17+ (violence & profanity),7.69
R - 17+ (violence & profanity),5.22
R - 17+ (violence & profanity),5.5
R - 17+ (violence & profanity),-1.0
R - 17+ (violence & profanity),6.44
R - 17+ (violence & profanity),3.47
R - 17+ (violence & profanity),8.54
R - 17+ (violence & profanity),3.35
R - 17+ (violence & profanity),7.14
R - 17+ (violence & profanity),6.44
R - 17+ (violence & profanity),7.89
R - 17+ (violence & profanity),6.47
R - 17+ (violence & profanity),6.04
R - 17+ (violence & profanity),5.2
R - 17+ (violence & profanity),3.36
R - 17+ (violence & profanity),7.43
R - 17+ (violence & profanity),6.75
R - 17+ (violence & profanity),5.75
R - 17+ (violence & profanity),6.53
R - 17+ (violence & profanity),6.53
R - 17+ (violence & profanity),7.1
R - 17+ (violence & profanity),6.46
R - 17+ (violence & profanity),6.47
R - 17+ (violence & profanity),5.21
R - 17+ (violence & profanity),5.58
R - 17+ (violence & profanity),7.72
R - 17+ (violence & profanity),6.22
R - 17+ (violence & profanity),7.56
R - 17+ (violence & profanity),7.19
R - 17+ (violence & profanity),6.49
R - 17+ (violence & profanity),8.52
R - 17+ (violence & profanity),7.24
R - 17+ (violence & profanity),7.3
R - 17+ (violence & profanity),6.17
R - 17+ (violence & profanity),7.46
R - 17+ (violence & profanity),7.71
R - 17+ (violence & profanity),6.31
R - 17+ (violence & profanity),5.17
R - 17+ (violence & profanity),6.25
R - 17+ (violence & profanity),6.25
R - 17+ (violence & profanity),6.85
R - 17+ (violence & profanity),6.24
R - 17+ (violence & profanity),3.22
R - 17+ (violence & profanity),6.33
R - 17+ (violence & profanity),6.21
R - 17+ (violence & profanity),7.71
R - 17+ (violence & profanity),6.5
R - 17+ (violence & profanity),7.32
R - 17+ (violence & profanity),7.2
R - 17+ (violence & profanity),5.33
R - 17+ (violence & profanity),6.72
R - 17+ (violence & profanity),5.7
R - 17+ (violence & profanity),5.87
R - 17+ (violence & profanity),6.32
R - 17+ (violence & profanity),5.09
R - 17+ (violence & profanity),5.31
R - 17+ (violence & profanity),7.04
R - 17+ (violence & profanity),7.16
R - 17+ (violence & profanity),7.59
R - 17+ (violence & profanity),7.56
R - 17+ (violence & profanity),5.34
R - 17+ (violence & profanity),6.67
R - 17+ (violence & profanity),7.07
R - 17+ (violence & profanity),6.0
R - 17+ (violence & profanity),7.13
R - 17+ (violence & profanity),6.96
R - 17+ (violence & profanity),6.37
R - 17+ (violence & profanity),6.69
R - 17+ (violence & profanity),7.19
R - 17+ (violence & profanity),7.21
R - 17+ (violence & profanity),7.31
R - 17+ (violence & profanity),7.9
R - 17+ (violence & profanity),6.54
R - 17+ (violence & profanity),7.02
R - 17+ (violence & profanity),4.86
R - 17+ (violence & profanity),5.27
R - 17+ (violence & profanity),6.9
R - 17+ (violence & profanity),6.66
R - 17+ (violence & profanity),8.08
R - 17+ (violence & profanity),7.24
R - 17+ (violence & profanity),6.71
R - 17+ (violence & profanity),7.61
R - 17+ (violence & profanity),6.88
R - 17+ (violence & profanity),7.62
R - 17+ (violence & profanity),7.07
R - 17+ (violence & profanity),7.29
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,7.21
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,5.61
PG - Children,5.75
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,6.65
PG - Children,-1.0
PG - Children,-1.0
PG - Children,7.42
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,6.35
PG - Children,5.05
PG - Children,-1.0
PG - Children,4.77
PG - Children,-1.0
PG - Children,-1.0
PG - Children,6.49
PG - Children,5.83
PG - Children,-1.0
PG - Children,-1.0
PG - Children,5.39
PG - Children,-1.0
PG - Children,5.9
PG - Children,-1.0
PG - Children,-1.0
PG - Children,5.72
PG - Children,-1.0
PG - Children,5.17
PG - Children,5.9
PG - Children,7.48
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,6.96
PG - Children,5.94
PG - Children,5.64
PG - Children,-1.0
PG - Children,-1.0
PG - Children,6.17
PG - Children,7.16
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,6.53
PG - Children,-1.0
PG - Children,-1.0
PG - Children,4.84
PG - Children,4.67
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,7.34
PG - Children,5.99
PG - Children,-1.0
PG - Children,5.5
PG - Children,-1.0
PG - Children,4.61
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,7.29
PG - Children,-1.0
PG - Children,5.54
PG - Children,6.19
PG - Children,7.21
PG - Children,-1.0
PG - Children,6.25
PG - Children,7.61
PG - Children,6.52
PG - Children,5.76
PG - Children,7.16
PG - Children,-1.0
PG - Children,6.05
PG - Children,4.96
PG - Children,-1.0
PG - Children,-1.0
PG - Children,6.27
PG - Children,6.65
PG - Children,-1.0
PG - Children,5.87
PG - Children,-1.0
PG - Children,6.39
PG - Children,5.98
PG - Children,-1.0
PG - Children,6.67
PG - Children,6.93
PG - Children,4.8
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,6.75
PG - Children,-1.0
PG - Children,6.66
PG - Children,-1.0
PG - Children,-1.0
PG - Children,6.57
PG - Children,-1.0
PG - Children,-1.0
PG - Children,7.02
PG - Children,-1.0
PG - Children,-1.0
PG - Children,5.96
PG - Children,-1.0
PG - Children,5.84
PG - Children,-1.0
PG - Children,6.13
PG - Children,5.6
PG - Children,-1.0
PG - Children,-1.0
PG - Children,5.22
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,6.48
PG - Children,8.09
PG - Children,-1.0
PG - Children,6.34
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,5.82
PG - Children,5.71
PG - Children,6.38
PG - Children,5.45
PG - Children,6.62
PG - Children,5.12
PG - Children,-1.0
PG - Children,5.5
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,7.55
PG - Children,4.89
PG - Children,5.59
PG - Children,5.85
PG - Children,-1.0
PG - Children,-1.0
PG - Children,5.72
PG - Children,-1.0
PG - Children,6.17
PG - Children,6.58
PG - Children,6.68
PG - Children,6.86
PG - Children,-1.0
PG - Children,6.76
PG - Children,5.06
PG - Children,6.19
PG - Children,7.2
PG - Children,-1.0
PG - Children,6.37
PG - Children,5.99
PG - Children,6.1
PG - Children,-1.0
PG - Children,-1.0
PG - Children,5.99
PG - Children,7.12
PG - Children,5.96
PG - Children,6.09
PG - Children,6.96
PG - Children,5.47
PG - Children,6.52
PG - Children,-1.0
PG - Children,-1.0
PG - Children,6.85
PG - Children,6.24
PG - Children,6.64
PG - Children,6.93
PG - Children,6.82
PG - Children,4.56
PG - Children,6.13
PG - Children,7.02
PG - Children,7.63
PG - Children,6.24
PG - Children,6.25
PG - Children,6.96
PG - Children,6.53
PG - Children,6.02
PG - Children,7.41
PG - Children,6.33
PG - Children,6.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,5.95
PG - Children,5.69
PG - Children,-1.0
PG - Children,6.13
PG - Children,4.86
PG - Children,6.09
PG - Children,5.7
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,6.5
PG - Children,7.05
PG - Children,5.13
PG - Children,6.22
PG - Children,5.19
PG - Children,6.99
PG - Children,6.94
PG - Children,6.55
PG - Children,6.7
PG - Children,6.05
PG - Children,7.26
PG - Children,-1.0
PG - Children,6.23
PG - Children,6.49
PG - Children,6.89
PG - Children,5.58
PG - Children,6.17
PG - Children,7.06
PG - Children,6.7
PG - Children,7.26
PG - Children,7.11
PG - Children,7.31
PG - Children,6.56
PG - Children,6.42
PG - Children,6.96
PG - Children,7.15
PG - Children,4.93
PG - Children,7.63
PG - Children,6.45
PG - Children,6.87
PG - Children,7.29
PG - Children,6.7
PG - Children,7.05
PG - Children,7.83
PG - Children,-1.0
PG - Children,6.19
PG - Children,6.32
PG - Children,4.81
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,6.8
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,5.45
PG - Children,5.67
PG - Children,5.54
PG - Children,-1.0
PG - Children,-1.0
PG - Children,7.4
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,6.55
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,6.29
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,6.36
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,5.6
PG - Children,-1.0
PG - Children,-1.0
PG - Children,5.65
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,5.87
PG - Children,-1.0
PG - Children,7.47
PG - Children,5.73
PG - Children,-1.0
PG - Children,5.88
PG - Children,5.93
PG - Children,5.5
PG - Children,5.32
PG - Children,5.5
PG - Children,5.84
PG - Children,6.14
PG - Children,6.65
PG - Children,6.34
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,5.74
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,5.4
PG - Children,7.26
PG - Children,5.63
PG - Children,5.76
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,6.56
PG - Children,6.27
PG - Children,6.99
PG - Children,6.52
PG - Children,7.06
PG - Children,5.62
PG - Children,-1.0
PG - Children,4.72
PG - Children,-1.0
PG - Children,-1.0
PG - Children,4.84
PG - Children,-1.0
PG - Children,-1.0
PG - Children,5.64
PG - Children,5.6
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,6.49
PG - Children,6.21
PG - Children,-1.0
PG - Children,7.16
PG - Children,6.5
PG - Children,5.38
PG - Children,6.62
PG - Children,6.19
PG - Children,6.51
PG - Children,-1.0
PG - Children,5.51
PG - Children,6.75
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,5.84
PG - Children,-1.0
PG - Children,5.8
PG - Children,5.45
PG - Children,-1.0
PG - Children,-1.0
PG - Children,5.95
PG - Children,-1.0
PG - Children,4.8
PG - Children,5.37
PG - Children,-1.0
PG - Children,5.96
PG - Children,5.97
PG - Children,7.01
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,4.07
PG - Children,6.23
PG - Children,7.41
PG - Children,6.51
PG - Children,-1.0
PG - Children,5.95
PG - Children,7.5
PG - Children,-1.0
PG - Children,5.91
PG - Children,5.47
PG - Children,6.54
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,-1.0
PG - Children,6.29
PG - Children,5.76
PG - Children,6.89
PG - Children,6.37
PG - Children,6.1
PG - Children,6.64
PG - Children,-1.0
PG - Children,-1.0
PG - Children,4.28
PG - Children,6.34
PG - Children,-1.0
PG - Children,-1.0
PG - Children,5.53
PG - Children,5.35
PG - Children,6.09
